45	Santa Cruz de la Sierra, Bolivia	-17.8145819	-63.1560853
269	Santa Cruz do Sul, Brazil	-29.7240867	-52.4361042
10	Santa Fe de la Vera Cruz, Argentina	-31.6106578	-60.697294
149	Santa Luzia, Brazil	-19.7883992	-43.9402323
148	Santa Maria, Brazil	-29.6894984	-53.7923441
359	Santa Marta, Colombia	11.2403547	-74.2110227
240	Santa Rita, Brazil	-7.1358895	-34.9662323
34	Santa Rosa, Argentina	-36.620922	-64.2912369
466	Santa Teresa del Tuy, Venezuela	10.27085	-66.7041197
287	Santana de Parnaiba, Brazil	-23.4447994	-46.9182981
310	Santana do Livramento, Brazil	-30.8880817	-55.5264082
177	Santarem, Brazil	-2.4406918	-54.7136192
322	Santiago, Chile	-33.4488897	-70.6692655
435	Santiago de Surco, Peru	-12.1416088	-76.9918155
13	Santiago del Estero, Argentina	-27.7833574	-64.264167
79	Santo Andre, Brazil	-23.6788863	-46.536706
401	Santo Domingo de los Colorados, Ecuador	-0.2538414	-79.1763307
99	Santos, Brazil	-23.9592201	-46.3317787
75	Sao Bernardo do Campo, Brazil	-23.7018047	-46.5536333
221	Sao Caetano do Sul, Brazil	-23.6164434	-46.567958
165	Sao Carlos, Brazil	-22.0123357	-47.8908108
96	Sao Joao de Meriti, Brazil	-22.7908138	-43.3699344
170	Sao Jose, Brazil	-23.2198396	-45.8915658
108	Sao Jose do Rio Preto, Brazil	-20.8126993	-49.3765372
84	Sao Jose dos Campos, Brazil	-23.2198396	-45.8915658
232	Sao Jose dos Pinhais, Brazil	-25.5345818	-49.2032653
163	Sao Leopoldo, Brazil	-29.7607417	-51.1480174
315	Sao Lourenco da Mata, Brazil	-7.9945199	-35.0421622
71	Sao Luis, Brazil	-2.5306721	-44.2988947
55	Sao Paulo, Brazil	-23.5557714	-46.6395571
119	Sao Vicente, Brazil	-23.9603221	-46.3968784
224	Sapucaia, Brazil	-29.8289314	-51.1441171
102	Serra, Brazil	-20.1279874	-40.3081052
286	Sertaozinho, Brazil	-21.1323761	-47.9945265
169	Sete Lagoas, Brazil	-19.4646696	-44.2452527
245	Simoes Filho, Brazil	-12.7862756	-38.402154
372	Sincelejo, Colombia	9.3045773	-75.3905567
247	Sinop, Brazil	-11.8543783	-55.5102602
368	Soacha, Colombia	4.5827227	-74.2117465
199	Sobral, Brazil	-3.6844057	-40.3561794
385	Sogamoso, Colombia	5.7160848	-72.9311289
365	Soledad, Colombia	10.9215472	-74.7688173
86	Sorocaba, Brazil	-23.470905	-47.4851488
48	Sucre, Bolivia	-19.035345	-65.2592128
438	Sullana, Peru	-4.903638	-80.6864323
154	Sumare, Brazil	-22.8244116	-47.2707792
134	Suzano, Brazil	-23.5461258	-46.3084079
159	Taboao da Serra, Brazil	-23.6237092	-46.7795774
434	Tacna, Peru	-18.0065679	-70.2462741
445	Talara, Peru	-4.581152	-81.2628961
334	Talca, Chile	-35.4232444	-71.6484804
327	Talcahuano, Chile	-36.7247834	-73.1169808
36	Tandil, Argentina	-37.3287999	-59.1367167
50	Tarija, Bolivia	-21.5177889	-64.7295667
301	Tatui, Brazil	-23.3475079	-47.8474222
143	Taubate, Brazil	-23.024996	-45.5638792
329	Temuco, Chile	-38.7359018	-72.5903739
278	Teofilo Otoni, Brazil	-17.8608479	-41.5089708
74	Teresina, Brazil	-5.0961242	-42.8023065
233	Teresopolis, Brazil	-22.4161561	-42.9720399
231	Timon, Brazil	-5.1045566	-42.8289097
303	Timoteo, Brazil	-19.5815903	-42.6475633
241	Toledo, Brazil	-24.7227347	-53.7408257
39	Trelew, Argentina	-43.2493016	-65.3076351
293	Trindade, Brazil	-23.3507675	-44.7240118
426	Trujillo, Peru	-8.1060428	-79.0329727
379	Tulua, Colombia	4.089869	-76.1914991
397	Tumaco, Colombia	1.787434	-78.791265
444	Tumbes, Peru	-3.5564921	-80.4270885
387	Tunja, Colombia	5.5446422	-73.3575572
462	Turmero, Venezuela	10.2151672	-67.4858429
408	Tutamandahostel, Ecuador	-0.1923355	-78.498846
291	Uba, Brazil	-21.1208656	-42.9413096
137	Uberaba, Brazil	-19.7460372	-47.9339936
85	Uberlandia, Brazil	-18.9127749	-48.2755227
267	Umuarama, Brazil	-23.7627286	-53.3119989
234	Uruguaiana, Brazil	-29.7584058	-57.0863393
342	Valdivia, Chile	-39.8335811	-73.215417
454	Valencia, Venezuela	10.1579312	-67.9972104
495	Valera, Venezuela	9.3191109	-70.6032995
314	Valinhos, Brazil	-22.9691285	-46.9958196
497	Valle de La Pascua, Venezuela	9.2217178	-65.9794807
369	Valledupar, Colombia	10.4742449	-73.2436335
326	Valparaiso, Chile	-33.047238	-71.6126885
246	Varginha, Brazil	-21.5568961	-45.4375843
146	Varzea Grande, Brazil	-15.6505125	-56.1354693
257	Varzea Paulista, Brazil	-23.2117434	-46.8316711
299	Vespasiano, Brazil	-19.6888212	-43.9243329
133	Viamao, Brazil	-30.0722165	-51.0969571
101	Vila Velha, Brazil	-20.3518079	-40.3079697
349	Villa Alemana, Chile	-33.0495006	-71.374603
33	Villa Lugano, Argentina	-34.6729225	-58.4810744
40	Villa Maria, Argentina	-32.4104614	-63.243645
37	Villa Mercedes, Argentina	-33.6754417	-65.4580688
366	Villavicencio, Colombia	4.1491688	-73.6285475
325	Vina del Mar, Chile	-33.0153481	-71.5500276
123	Vitoria, Brazil	-20.3196644	-40.3384748
141	Vitoria da Conquista, Brazil	-14.8619237	-40.8445346
266	Vitoria de Santo Antao, Brazil	-8.117325	-35.2976353
147	Volta Redonda, Brazil	-22.5077705	-44.0946137
285	Votorantim, Brazil	-23.540286	-47.4445978
496	Yaritagua, Venezuela	10.0763215	-69.1191154
42	Zarate, Argentina	-34.0957811	-59.0242302
394	Zipaquira, Colombia	5.021476	-73.990955
